id,value,feed_id,created_at,lat,lon,ele
0FR69Y5AX3THCFG0K9J6QKG666,0,2936999,2024-11-24 00:33:41 UTC,,,
0FR69YH10C4DK77WH7AR4EYSK9,1,2936999,2024-11-24 00:34:19 UTC,,,
0FR69YHAD967QM7SN3C214TYNS,0,2936999,2024-11-24 00:34:20 UTC,,,
0FR69YHJDZHGXMC1PTYF1WD5N7,1,2936999,2024-11-24 00:34:21 UTC,,,
0FR69YJGWFDKVJ7YFZAR7C1KPZ,0,2936999,2024-11-24 00:34:24 UTC,,,
0FR69Z0YFQ9CBJRHFB4WSHDGX7,1,2936999,2024-11-24 00:35:11 UTC,,,
0FR69Z13YZEMZBKDYX21HCMMJ0,0,2936999,2024-11-24 00:35:12 UTC,,,
0FR6AFCEBWEMF11BEQEMSKNJ31,1,2936999,2024-11-24 01:03:46 UTC,,,
0FR6AFCPQRQVVTK04BCMFD5FKT,0,2936999,2024-11-24 01:03:47 UTC,,,
0FR6AG8HS6QRBVZVJQ365QE10N,1,2936999,2024-11-24 01:05:19 UTC,,,
0FR6AG9776QAYNAYNX57BHBE47,0,2936999,2024-11-24 01:05:21 UTC,,,
0FR6AG9FYP13K2C49SF49X48DV,1,2936999,2024-11-24 01:05:22 UTC,,,
0FR6AGAA534TKGXTHMNNMC8MT2,0,2936999,2024-11-24 01:05:24 UTC,,,
0FR6AJXKGBEEGKDG04CSD3M61Q,1,2936999,2024-11-24 01:09:57 UTC,,,
0FR6AJXZ8V159ZRZPWFSYPAZ8Y,0,2936999,2024-11-24 01:09:58 UTC,,,
0FR6AJY6D3XSRW800Q7WRBAXNG,1,2936999,2024-11-24 01:09:59 UTC,,,
0FR6AJZS8DGFYNHSWJ44WVM5P2,0,2936999,2024-11-24 01:10:04 UTC,,,
0FR6AK041F01H17QSHGQ8WYSE4,1,2936999,2024-11-24 01:10:05 UTC,,,
0FR6AK0C52MFKDECD9VQJMZETX,0,2936999,2024-11-24 01:10:06 UTC,,,
0FR6AK0YC7HWJED7T31KY8H8QM,1,2936999,2024-11-24 01:10:08 UTC,,,
0FR6AK2PPGNYNNMFF0KK9PS2SD,0,2936999,2024-11-24 01:10:14 UTC,,,
0FR6AK2ZRG4G2S6GHDAS4C4Q7Y,1,2936999,2024-11-24 01:10:15 UTC,,,
0FR6AK383133G267DWXSFXCDBC,0,2936999,2024-11-24 01:10:16 UTC,,,
0FR6AMR1GDMJESX4S17ZZHZNH0,1,2936999,2024-11-24 01:13:09 UTC,,,
0FR6AMR9YAAP64G848YHJW7NYZ,0,2936999,2024-11-24 01:13:10 UTC,,,
0FR6AMRJSHSWCK7SRN4DVCD7BC,1,2936999,2024-11-24 01:13:10 UTC,,,
0FR6AMRVYDN3KC7MTXJXZEQPA9,0,2936999,2024-11-24 01:13:11 UTC,,,
0FR6AMS4ESWM5JABVBZ5NC0CVC,1,2936999,2024-11-24 01:13:12 UTC,,,
0FR6AMSEG72FR1ZR7BBNDBHQKE,0,2936999,2024-11-24 01:13:13 UTC,,,
0FR6AMSTFC2NC6D9XK8JAQGH1W,1,2936999,2024-11-24 01:13:15 UTC,,,
0FR6AMT5WV0VX65FQQCDVHV98N,0,2936999,2024-11-24 01:13:16 UTC,,,
0FR7R81WGFJF1PXJEA7NRYWJWT,1,2936999,2024-11-25 19:43:28 UTC,,,
0FR7R82HB3KRQER3J3BKNHQH29,0,2936999,2024-11-25 19:43:30 UTC,,,
0FR7R835RRE8JSJ9A90333BXD2,1,2936999,2024-11-25 19:43:32 UTC,,,
0FR7R84G1THR8NT37YPWVGB26W,0,2936999,2024-11-25 19:43:37 UTC,,,
0FR7R852QP7AGB7VB3JMR1JQK8,1,2936999,2024-11-25 19:43:39 UTC,,,
0FR7R85JDBPTTZMJ2EKP2ZGV7J,0,2936999,2024-11-25 19:43:40 UTC,,,
0FR7R86CGKD14KXRHQ1BZMYA0X,1,2936999,2024-11-25 19:43:43 UTC,,,
0FR7R8QBTD5HNFWXEFJFMQKNKH,0,2936999,2024-11-25 19:44:39 UTC,,,
0FR7R8R2T1X9NMZ49XBQ1ZJCFB,1,2936999,2024-11-25 19:44:41 UTC,,,
0FR7R8RME1KWGGK3DA9R6A9QED,0,2936999,2024-11-25 19:44:43 UTC,,,
0FR7R8RXPY422KBXQ2C5G48NJV,1,2936999,2024-11-25 19:44:44 UTC,,,
0FR7R8VT4YGZHWWTE80SN8QPK8,0,2936999,2024-11-25 19:44:53 UTC,,,
0FR7R8W7HTBCR96QSWSZ0483X9,1,2936999,2024-11-25 19:44:55 UTC,,,
0FR7R8WP7M8AWBH8G1A70PA8JS,0,2936999,2024-11-25 19:44:56 UTC,,,
0FR7R8XRV42CBP2DJAT4X4HQS7,1,2936999,2024-11-25 19:45:00 UTC,,,
0FR7R9NJEDB9DHBRNM5KSSDXR6,0,2936999,2024-11-25 19:46:18 UTC,,,
0FR7R9NTHP5FH2W8MD52CMS3GF,1,2936999,2024-11-25 19:46:18 UTC,,,
0FR7RAJMV9V11MHEPSY99RW6AJ,0,2936999,2024-11-25 19:47:53 UTC,,,
0FR7RDJ2WHCVQGV082BJHX19H9,1,2936999,2024-11-25 19:53:06 UTC,,,
0FR7RG70DBH8R2GZVQ2Y2A3AQJ,0,2936999,2024-11-25 19:57:44 UTC,,,
0FR7RG75XVMNJCTNZ5YA8BNMAK,1,2936999,2024-11-25 19:57:44 UTC,,,
0FR7RG8CKFVS2SGP403PR599CR,0,2936999,2024-11-25 19:57:48 UTC,,,
0FR7RG8XEGTZ526KCBPET5YZD5,1,2936999,2024-11-25 19:57:50 UTC,,,
0FR7RHM4MDV9NSEFR6VBFH7X2S,0,2936999,2024-11-25 20:00:12 UTC,,,
0FR7RHMJCTTSHWBPCZX5MZX3KZ,1,2936999,2024-11-25 20:00:13 UTC,,,
0FR7RHNV9WT9TX5JSZX3QQ5ACZ,0,2936999,2024-11-25 20:00:17 UTC,,,
0FR7RHQ4B9ZPBXMA04AXB7WDS5,1,2936999,2024-11-25 20:00:22 UTC,,,
0FR7RHQK0BCPDBRMFFE00XS2Y9,0,2936999,2024-11-25 20:00:23 UTC,,,
0FR7RHR36H1MQPMR2CG9T4EN5C,1,2936999,2024-11-25 20:00:25 UTC,,,
0FR7RHR9P5HAZZJ951RZ6JNRVD,0,2936999,2024-11-25 20:00:25 UTC,,,
0FR7RHSKVCDKJ90AAPZE26HE96,1,2936999,2024-11-25 20:00:30 UTC,,,
0FR7RHY80MHZT5H8QJW0KP1EYF,0,2936999,2024-11-25 20:00:45 UTC,,,
0FR7RHYPK5RJCBHMJNH5MG5K12,1,2936999,2024-11-25 20:00:46 UTC,,,
0FR7RHZAT8VJ1M1D9QVD4VEM9V,0,2936999,2024-11-25 20:00:48 UTC,,,
0FR7RHZQB3B71PNG6AX3S9MFB6,1,2936999,2024-11-25 20:00:50 UTC,,,
0FR7RJ0CECTMCG8VE6XB9Z7AVC,0,2936999,2024-11-25 20:00:52 UTC,,,
0FR7RJ14G40WTF379MQ4WG7GRY,1,2936999,2024-11-25 20:00:54 UTC,,,
0FR7RJ1T8D2RYHZ2SDFKPH0MNM,0,2936999,2024-11-25 20:00:57 UTC,,,
0FR7RJ25H9M5D7BWH3S90FJYPH,1,2936999,2024-11-25 20:00:58 UTC,,,
0FR7RJPS98W7WM3FAY8A1FG75W,0,2936999,2024-11-25 20:02:05 UTC,,,
0FR7RJQ4X6EKR5M2DS9STJPJPK,1,2936999,2024-11-25 20:02:06 UTC,,,
0FR7RJQF0ANNWWTMFFM8DNESH4,0,2936999,2024-11-25 20:02:08 UTC,,,
0FR7RJSJZ0W7KCQPHPM1KNPS86,1,2936999,2024-11-25 20:02:14 UTC,,,
0FR7RJSTSGCDDNS9DJWE36F8VX,0,2936999,2024-11-25 20:02:15 UTC,,,
0FR7RJT4JN1KD0W81B7QCCC5BB,1,2936999,2024-11-25 20:02:16 UTC,,,
0FR7RJTCCE08W21GY8ZMTWZ3EV,0,2936999,2024-11-25 20:02:17 UTC,,,
0FR7RKMQT9NMBPNGHGGRSYXN4T,1,2936999,2024-11-25 20:03:43 UTC,,,
0FR7RKNR9YYWCYGKPDW4XSN7RE,0,2936999,2024-11-25 20:03:47 UTC,,,
0FR7RKT27VSFQ070XJSTH0MP12,1,2936999,2024-11-25 20:04:01 UTC,,,
0FR7RKXCWWVCSMEE7R89VCY1M9,0,2936999,2024-11-25 20:04:12 UTC,,,
0FR7RKXTGYZPFCCWPC46QQJR53,1,2936999,2024-11-25 20:04:13 UTC,,,
0FR7RKYT2V1XQMTKRM3FVJMK5P,0,2936999,2024-11-25 20:04:16 UTC,,,
0FR7RKZ21Y2YZF99Q3GSCYECW7,1,2936999,2024-11-25 20:04:17 UTC,,,
0FR7RKZBRKE7AJ838ZC6GBE7NC,0,2936999,2024-11-25 20:04:18 UTC,,,
0FR7RKZJNRRBDJG50JHJDX7HN1,1,2936999,2024-11-25 20:04:19 UTC,,,
0FR7RKZX7Z39EK6T3DQM350GKF,0,2936999,2024-11-25 20:04:20 UTC,,,
0FR7RM43G4Q49DVBNVGNFNZD3S,1,2936999,2024-11-25 20:04:34 UTC,,,
0FR7RM4H7Q3C23S1PRY0KEAXPT,0,2936999,2024-11-25 20:04:35 UTC,,,
0FR7RM4X1V1YDK4SWP2KXXPSTD,1,2936999,2024-11-25 20:04:36 UTC,,,
0FR7RM5BZY51QP3A2DNHVVVVW0,0,2936999,2024-11-25 20:04:38 UTC,,,
0FR7RM60MH59BKE64KGZB7BA5F,1,2936999,2024-11-25 20:04:40 UTC,,,
0FR7RM9034ZQ61HA64KD487JJM,0,2936999,2024-11-25 20:04:50 UTC,,,
0FR7RR55386C5MRVA03N2NX390,1,2936999,2024-11-25 20:11:37 UTC,,,
0FR7RRJESSXG6HXX451T12TG62,0,2936999,2024-11-25 20:12:20 UTC,,,
0FR7RRJT9QVT442PHYPK9FAA8B,1,2936999,2024-11-25 20:12:21 UTC,,,
0FR7RRKE6H0J2FTDYNVHEDVA4R,0,2936999,2024-11-25 20:12:23 UTC,,,
0FR7RRKRHEBSN9PSBAHAWYYK0G,1,2936999,2024-11-25 20:12:25 UTC,,,
0FR7RS6DRAM2WDJ78R57FY0BC0,0,2936999,2024-11-25 20:13:26 UTC,,,
0FR7RS6WZKZPYR04XRYBFJ2269,1,2936999,2024-11-25 20:13:27 UTC,,,
0FR7RS83WNXW5HER25FVEZWZXS,0,2936999,2024-11-25 20:13:31 UTC,,,
0FR7RS8K0KVCK9VVGNSE5R35E0,1,2936999,2024-11-25 20:13:33 UTC,,,
0FR7RSBWB2Q7R36D18YS7XM7FE,0,2936999,2024-11-25 20:13:44 UTC,,,
0FR7RSC9HX07BMKS94504NYGJZ,1,2936999,2024-11-25 20:13:45 UTC,,,
0FR7RSCS2D30P9HCN7DA97Z9VF,0,2936999,2024-11-25 20:13:46 UTC,,,
0FR7RSD8TXK969VH41VZZCJYT2,1,2936999,2024-11-25 20:13:48 UTC,,,
0FR7RSFX6R2RV2X7V6P5Z0Y9C2,0,2936999,2024-11-25 20:13:57 UTC,,,
0FR7RSG63PNEFHSWSSQ8JKG11P,1,2936999,2024-11-25 20:13:58 UTC,,,
0FR7RSGJ7AJ2FSANJZDRJHZMAX,0,2936999,2024-11-25 20:13:59 UTC,,,
0FR7RSGVGP9MMP9CGVFXR7HKGD,1,2936999,2024-11-25 20:14:00 UTC,,,
0FR7RSH7CHNCGKR33G56EH4T7T,0,2936999,2024-11-25 20:14:01 UTC,,,
0FR7RSPHBKH86Z04N9DHTDTKMD,1,2936999,2024-11-25 20:14:18 UTC,,,
0FR7RSPV2PFXAY2V5A477YANG4,0,2936999,2024-11-25 20:14:19 UTC,,,
0FR7RT4NEVQWQK83GFGVX19PGJ,1,2936999,2024-11-25 20:15:05 UTC,,,
0FR7RT55XAGMKKVAFH8H0NV3YA,0,2936999,2024-11-25 20:15:06 UTC,,,
0FR7RT5N0Q5ATQDH6BSK4Q3STF,1,2936999,2024-11-25 20:15:08 UTC,,,
0FR7RT676PGNF62B1G02T0YXRW,0,2936999,2024-11-25 20:15:10 UTC,,,
0FR7RT6XX53QCB8Y14881PB3QR,1,2936999,2024-11-25 20:15:12 UTC,,,
0FR7RT7EFMJX6MHNDJTMA0NAJC,0,2936999,2024-11-25 20:15:14 UTC,,,
0FR7RT7Y0KNJYPZ6B292KKVV2Z,1,2936999,2024-11-25 20:15:15 UTC,,,
0FR7RT8JB1DJCGJ16CNCWFP49V,0,2936999,2024-11-25 20:15:18 UTC,,,
0FR7RT9127J12991DNF3EBWBHS,1,2936999,2024-11-25 20:15:19 UTC,,,
0FR7RTA3VWV7144Y92AP1K66TX,0,2936999,2024-11-25 20:15:23 UTC,,,
0FR7RTAXBSX1G7GXJ129X477XT,1,2936999,2024-11-25 20:15:25 UTC,,,
0FR7RWG2421BAY1GDPZETZXF5H,0,2936999,2024-11-25 20:19:12 UTC,,,
0FR7RWGDDNVQJVG72ETMC9AQEM,1,2936999,2024-11-25 20:19:13 UTC,,,
0FR7RWGR7FB4EZQ363SBTY4DEE,0,2936999,2024-11-25 20:19:14 UTC,,,
0FR7RWH8DZY8CMEQ1DZBCFZXTQ,1,2936999,2024-11-25 20:19:16 UTC,,,
0FR7RWHN1FF811SPDFPE6M5H88,0,2936999,2024-11-25 20:19:17 UTC,,,
0FR7RWNZ3ZWWBBNEBT17YEDPY4,1,2936999,2024-11-25 20:19:31 UTC,,,
0FR7RWP4FFDG0N7HY2BBR916T2,0,2936999,2024-11-25 20:19:32 UTC,,,
0FR7RWPCSBZCCJWFSMYDN9JGVP,1,2936999,2024-11-25 20:19:33 UTC,,,
0FR7S0D0JKS6ZKPP46RRZ4ER88,0,2936999,2024-11-25 20:26:01 UTC,,,
0FR7S0D579NQRTBR22Z26B66FQ,1,2936999,2024-11-25 20:26:02 UTC,,,
0FR7S64G9FD73KK7MG1MQT0CRS,0,2936999,2024-11-25 20:36:03 UTC,,,
0FR7S64VH517W46NMZ4VV6V77R,1,2936999,2024-11-25 20:36:04 UTC,,,
0FR7S657W7TJYWNZ12R59V7RPE,0,2936999,2024-11-25 20:36:05 UTC,,,
0FR7S65PKXERNCPCSC3VJE77ZA,1,2936999,2024-11-25 20:36:06 UTC,,,
0FR7S662AFDPVRHVAVR61EE049,0,2936999,2024-11-25 20:36:08 UTC,,,
0FR7S66GQDDQCM9T6WCGVPK1SS,1,2936999,2024-11-25 20:36:09 UTC,,,
0FR7S67DQZDD8ENEFR5V403KXF,0,2936999,2024-11-25 20:36:12 UTC,,,
0FR7S67QWYK3RZ8ZC80R4BD9B1,1,2936999,2024-11-25 20:36:13 UTC,,,
0FR7S698BARRQQPJV6BEZ18V53,0,2936999,2024-11-25 20:36:18 UTC,,,
0FR7S69KGYF1QR281R0C4NMX0G,1,2936999,2024-11-25 20:36:19 UTC,,,
0FR7S69ZRD3C91Q44YF8W9QDH2,0,2936999,2024-11-25 20:36:20 UTC,,,
0FR7S6BVPKM1MCFGAQX7M0MT7Z,1,2936999,2024-11-25 20:36:27 UTC,,,
0FR7S88VQB5YB86A5QR2A3VYWS,0,2936999,2024-11-25 20:39:47 UTC,,,
0FR7S89D77EGTKT1MR5QA534BG,1,2936999,2024-11-25 20:39:48 UTC,,,
0FR7S89Y8M72HXAMW7NEJYMDF4,0,2936999,2024-11-25 20:39:50 UTC,,,
0FR7WE5F4KYRHRP83PWBFPR0HB,1,2936999,2024-11-25 23:37:51 UTC,,,
0FR7WE6DT3RWE7RRRHNP0SSGH5,0,2936999,2024-11-25 23:37:54 UTC,,,
0FR7WE6Z0DABEQ5G5KC5BCP8ZE,1,2936999,2024-11-25 23:37:56 UTC,,,
0FR7XE2N8P5Y59CEWQPGDA79GT,1,2936999,2024-11-26 00:33:37 UTC,,,
0FR7XE3HCMPH8S9NN2YDSD55C4,0,2936999,2024-11-26 00:33:40 UTC,,,
0FR7XE464YDF8AQM8G1A6NTWD2,1,2936999,2024-11-26 00:33:42 UTC,,,
0FR7XE4X81K3V1F1N0XBXFTMGQ,0,2936999,2024-11-26 00:33:44 UTC,,,
0FR7XE5KBW0MRDVHA4ST47XM54,1,2936999,2024-11-26 00:33:47 UTC,,,
0FR7XE68KC6DZ1R19G3Z6QXKCD,0,2936999,2024-11-26 00:33:49 UTC,,,
0FR7XE6VWW7A70ETCR3S8DD9W4,1,2936999,2024-11-26 00:33:51 UTC,,,
0FR7XEF0XTCVEF2PDBGMKE30A3,0,2936999,2024-11-26 00:34:18 UTC,,,
0FR7XEFG0BCAHE4XQTS40N6Y6J,1,2936999,2024-11-26 00:34:19 UTC,,,
0FR7XENXRWHXKAREP0Z21GZDR2,0,2936999,2024-11-26 00:34:40 UTC,,,
0FR7XEPBNQAACBJMKG627M5AKQ,1,2936999,2024-11-26 00:34:42 UTC,,,
0FR7XEQ1YGF101YYNRHQGF5KJS,0,2936999,2024-11-26 00:34:44 UTC,,,
0FR7XESDQTVXN4JDVMHC2YNW9H,1,2936999,2024-11-26 00:34:52 UTC,,,
0FR7XESTM398QST31ZC0H4792F,0,2936999,2024-11-26 00:34:53 UTC,,,
0FR7XETAH2WEZ4J0M5PQSR79TR,1,2936999,2024-11-26 00:34:55 UTC,,,
0FR7XETM6DMBKT9MAM5H04XBP6,0,2936999,2024-11-26 00:34:56 UTC,,,
0FRFRMRJBRYYQ2WMT88FQZZS8R,1,2936999,2024-12-05 18:42:14 UTC,,,
0FRFRMRX0DFH0BNRG8YSZ7MB3W,0,2936999,2024-12-05 18:42:15 UTC,,,
0FRFRMS9YCY2KGM28WHP8EN622,1,2936999,2024-12-05 18:42:17 UTC,,,
0FRFRMSND7GZAME1X8TE6R0HKQ,0,2936999,2024-12-05 18:42:18 UTC,,,
0FRFRMT21BBPYG07HNS5VSHK61,1,2936999,2024-12-05 18:42:19 UTC,,,
0FRFRMTCGSSSDQEJB4BM0EM8J4,0,2936999,2024-12-05 18:42:20 UTC,,,
0FRFRQZJ065QXZ4PVQRYF8VMC0,1,2936999,2024-12-05 18:47:52 UTC,,,
0FRFRR00R9ZC4WS14NSDTHZCCH,0,2936999,2024-12-05 18:47:53 UTC,,,
0FRFRSYBA261BFT099CKV4XW53,1,2936999,2024-12-05 18:51:18 UTC,,,
0FRFRSYJPYZD9CX5GHRMYDKQ6R,0,2936999,2024-12-05 18:51:18 UTC,,,
0FRFRSYSYW43MTB2QKQ0R97VNH,1,2936999,2024-12-05 18:51:19 UTC,,,
0FRFRSZ7TWT81JHCFY2F3WV4EZ,0,2936999,2024-12-05 18:51:20 UTC,,,
0FRFS171JFD3MXRWXGYTD1R472,1,2936999,2024-12-05 19:04:00 UTC,,,
0FRFS1BA7VV23JJKKP2ETY5AC1,0,2936999,2024-12-05 19:04:14 UTC,,,
0FRFS1JR735J89BAW5TAY6NT2X,1,2936999,2024-12-05 19:04:38 UTC,,,
0FRFS1K8A5Q196FANQ4K154KQW,0,2936999,2024-12-05 19:04:40 UTC,,,
0FRFS1KRE90CMCW7DH5NRPFYCZ,1,2936999,2024-12-05 19:04:42 UTC,,,
0FRFS1MPB7MZE85ATPNFETSW0P,0,2936999,2024-12-05 19:04:45 UTC,,,
0FRFS1PQ463GWQMHJYE12R2MGE,1,2936999,2024-12-05 19:04:51 UTC,,,
0FRFS1QPX2579ZH6CJ0AHE7E2H,0,2936999,2024-12-05 19:04:55 UTC,,,
0FRFSB5VC9E6AEGT09V2HKTPZZ,1,2936999,2024-12-05 19:21:25 UTC,,,
0FRFSB6CF6G7QM96C5M5ZPYVGM,0,2936999,2024-12-05 19:21:26 UTC,,,
0FRFSC8NKCZ2FFA556M546903H,1,2936999,2024-12-05 19:23:19 UTC,,,
0FRFSC96D3XZRE4J9Q89W28JNB,0,2936999,2024-12-05 19:23:21 UTC,,,
0FRFSWJ5XZ14RZANWXKD3ZCW18,1,2936999,2024-12-05 19:51:48 UTC,,,
0FRFSWJQFQ37VS75MVGKKWR7SQ,0,2936999,2024-12-05 19:51:49 UTC,,,
0FRFSX7BBAF584ZF4WS7670S9J,1,2936999,2024-12-05 19:52:57 UTC,,,
0FRFSX82W0XATFFAN7EGCWGNW6,0,2936999,2024-12-05 19:52:59 UTC,,,
0FRFSX8E2JHADZEHX16V1FTP5Z,1,2936999,2024-12-05 19:53:01 UTC,,,
0FRFSX8R08YV2WZQ6J0TQAGBRD,0,2936999,2024-12-05 19:53:02 UTC,,,
0FRFSZXXJMRBDH8NV38M76PGWW,1,2936999,2024-12-05 19:57:41 UTC,,,
0FRFSZYA9XKJ0XNYHQGGE26SXY,0,2936999,2024-12-05 19:57:42 UTC,,,
0FRFT02YSN6Q0KZK20ST8AEVPB,1,2936999,2024-12-05 19:57:57 UTC,,,
0FRFT03DPDD4SJS1F82C2TPR6N,0,2936999,2024-12-05 19:57:59 UTC,,,
0FRFT03YVZ6JNWM17HDD8BM49K,1,2936999,2024-12-05 19:58:00 UTC,,,
0FRFT04EGQYN9RT7W0B60H6EFW,0,2936999,2024-12-05 19:58:02 UTC,,,
0FRFT04Z10T3TTE46KSV91ZMBM,1,2936999,2024-12-05 19:58:04 UTC,,,
0FRFT05F2JT93DWFCFB5AFRRD7,0,2936999,2024-12-05 19:58:05 UTC,,,
0FRFT06A88HPPTW0MGFBEJ36PQ,1,2936999,2024-12-05 19:58:08 UTC,,,
0FRFT06MB1WF7P5ME3FKJDCVZ5,0,2936999,2024-12-05 19:58:09 UTC,,,
0FRFWFEQSZFG8TE6KGTM76E6AV,1,2936999,2024-12-05 22:16:40 UTC,,,
0FRFWG5KVSXAYC84QEYWSG2B3D,0,2936999,2024-12-05 22:17:55 UTC,,,
0FRFWG9KXQAY6XZBG88FAVS6PK,1,2936999,2024-12-05 22:18:08 UTC,,,
